,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season
2081,2017-12-22,Arsenal,Liverpool,3.0,3.0,D,2017/2018
2082,2017-12-23,Brighton,Watford,1.0,0.0,H,2017/2018
2083,2017-12-23,Burnley,Tottenham,0.0,3.0,A,2017/2018
2084,2017-12-23,Everton,Chelsea,0.0,0.0,D,2017/2018
2085,2017-12-23,Leicester,Man United,2.0,2.0,D,2017/2018
2086,2017-12-23,Man City,Bournemouth,4.0,0.0,H,2017/2018
2087,2017-12-23,Southampton,Huddersfield,1.0,1.0,D,2017/2018
2088,2017-12-23,Stoke,West Brom,3.0,1.0,H,2017/2018
2089,2017-12-23,Swansea,Crystal Palace,1.0,1.0,D,2017/2018
2090,2017-12-23,West Ham,Newcastle,2.0,3.0,A,2017/2018
2091,2017-12-26,Bournemouth,West Ham,3.0,3.0,D,2017/2018
2092,2017-12-26,Chelsea,Brighton,2.0,0.0,H,2017/2018
2093,2017-12-26,Huddersfield,Stoke,1.0,1.0,D,2017/2018
2094,2017-12-26,Liverpool,Swansea,5.0,0.0,H,2017/2018
2095,2017-12-26,Man United,Burnley,2.0,2.0,D,2017/2018
2096,2017-12-26,Tottenham,Southampton,5.0,2.0,H,2017/2018
2097,2017-12-26,Watford,Leicester,2.0,1.0,H,2017/2018
2098,2017-12-26,West Brom,Everton,0.0,0.0,D,2017/2018
2099,2017-12-27,Newcastle,Man City,0.0,1.0,A,2017/2018
2100,2017-12-28,Crystal Palace,Arsenal,2.0,3.0,A,2017/2018
2101,2017-12-30,Bournemouth,Everton,2.0,1.0,H,2017/2018
2102,2017-12-30,Chelsea,Stoke,5.0,0.0,H,2017/2018
2103,2017-12-30,Huddersfield,Burnley,0.0,0.0,D,2017/2018
2104,2017-12-30,Liverpool,Leicester,2.0,1.0,H,2017/2018
2105,2017-12-30,Man United,Southampton,0.0,0.0,D,2017/2018
2106,2017-12-30,Newcastle,Brighton,0.0,0.0,D,2017/2018
2107,2017-12-30,Watford,Swansea,1.0,2.0,A,2017/2018
2108,2017-12-31,Crystal Palace,Man City,0.0,0.0,D,2017/2018
2109,2017-12-31,West Brom,Arsenal,1.0,1.0,D,2017/2018
2110,2018-01-01,Brighton,Bournemouth,2.0,2.0,D,2017/2018
2111,2018-01-01,Burnley,Liverpool,1.0,2.0,A,2017/2018
2112,2018-01-01,Everton,Man United,0.0,2.0,A,2017/2018
2113,2018-01-01,Leicester,Huddersfield,3.0,0.0,H,2017/2018
2114,2018-01-01,Stoke,Newcastle,0.0,1.0,A,2017/2018
2115,2018-01-02,Man City,Watford,3.0,1.0,H,2017/2018
2116,2018-01-02,Southampton,Crystal Palace,1.0,2.0,A,2017/2018
2117,2018-01-02,Swansea,Tottenham,0.0,2.0,A,2017/2018
2118,2018-01-02,West Ham,West Brom,2.0,1.0,H,2017/2018
2119,2018-01-03,Arsenal,Chelsea,2.0,2.0,D,2017/2018
2120,2018-01-04,Tottenham,West Ham,1.0,1.0,D,2017/2018
2121,2018-01-13,Chelsea,Leicester,0.0,0.0,D,2017/2018
2122,2018-01-13,Crystal Palace,Burnley,1.0,0.0,H,2017/2018
2123,2018-01-13,Huddersfield,West Ham,1.0,4.0,A,2017/2018
2124,2018-01-13,Newcastle,Swansea,1.0,1.0,D,2017/2018
2125,2018-01-13,Tottenham,Everton,4.0,0.0,H,2017/2018
2126,2018-01-13,Watford,Southampton,2.0,2.0,D,2017/2018
2127,2018-01-13,West Brom,Brighton,2.0,0.0,H,2017/2018
2128,2018-01-14,Bournemouth,Arsenal,2.0,1.0,H,2017/2018
2129,2018-01-14,Liverpool,Man City,4.0,3.0,H,2017/2018
2130,2018-01-15,Man United,Stoke,3.0,0.0,H,2017/2018
2131,2018-01-20,Arsenal,Crystal Palace,4.0,1.0,H,2017/2018
2132,2018-01-20,Brighton,Chelsea,0.0,4.0,A,2017/2018
2133,2018-01-20,Burnley,Man United,0.0,1.0,A,2017/2018
2134,2018-01-20,Everton,West Brom,1.0,1.0,D,2017/2018
2135,2018-01-20,Leicester,Watford,2.0,0.0,H,2017/2018
2136,2018-01-20,Man City,Newcastle,3.0,1.0,H,2017/2018
2137,2018-01-20,Stoke,Huddersfield,2.0,0.0,H,2017/2018
2138,2018-01-20,West Ham,Bournemouth,1.0,1.0,D,2017/2018
2139,2018-01-21,Southampton,Tottenham,1.0,1.0,D,2017/2018
2140,2018-01-22,Swansea,Liverpool,1.0,0.0,H,2017/2018
2141,2018-01-30,Huddersfield,Liverpool,0.0,3.0,A,2017/2018
2142,2018-01-30,Swansea,Arsenal,3.0,1.0,H,2017/2018
2143,2018-01-30,West Ham,Crystal Palace,1.0,1.0,D,2017/2018
2144,2018-01-31,Chelsea,Bournemouth,0.0,3.0,A,2017/2018
2145,2018-01-31,Everton,Leicester,2.0,1.0,H,2017/2018
2146,2018-01-31,Man City,West Brom,3.0,0.0,H,2017/2018
2147,2018-01-31,Newcastle,Burnley,1.0,1.0,D,2017/2018
2148,2018-01-31,Southampton,Brighton,1.0,1.0,D,2017/2018
2149,2018-01-31,Stoke,Watford,0.0,0.0,D,2017/2018
2150,2018-01-31,Tottenham,Man United,2.0,0.0,H,2017/2018
2151,2018-02-03,Arsenal,Everton,5.0,1.0,H,2017/2018
2152,2018-02-03,Bournemouth,Stoke,2.0,1.0,H,2017/2018
2153,2018-02-03,Brighton,West Ham,3.0,1.0,H,2017/2018
2154,2018-02-03,Burnley,Man City,1.0,1.0,D,2017/2018
2155,2018-02-03,Leicester,Swansea,1.0,1.0,D,2017/2018
2156,2018-02-03,Man United,Huddersfield,2.0,0.0,H,2017/2018
2157,2018-02-03,West Brom,Southampton,2.0,3.0,A,2017/2018
2158,2018-02-04,Crystal Palace,Newcastle,1.0,1.0,D,2017/2018
2159,2018-02-04,Liverpool,Tottenham,2.0,2.0,D,2017/2018
2160,2018-02-05,Watford,Chelsea,4.0,1.0,H,2017/2018
2161,2018-02-10,Everton,Crystal Palace,3.0,1.0,H,2017/2018
2162,2018-02-10,Man City,Leicester,5.0,1.0,H,2017/2018
2163,2018-02-10,Stoke,Brighton,1.0,1.0,D,2017/2018
2164,2018-02-10,Swansea,Burnley,1.0,0.0,H,2017/2018
2165,2018-02-10,Tottenham,Arsenal,1.0,0.0,H,2017/2018
2166,2018-02-10,West Ham,Watford,2.0,0.0,H,2017/2018
2167,2018-02-11,Huddersfield,Bournemouth,4.0,1.0,H,2017/2018
2168,2018-02-11,Newcastle,Man United,1.0,0.0,H,2017/2018
2169,2018-02-11,Southampton,Liverpool,0.0,2.0,A,2017/2018
2170,2018-02-12,Chelsea,West Brom,3.0,0.0,H,2017/2018
2171,2018-02-24,Bournemouth,Newcastle,2.0,2.0,D,2017/2018
2172,2018-02-24,Brighton,Swansea,4.0,1.0,H,2017/2018
2173,2018-02-24,Burnley,Southampton,1.0,1.0,D,2017/2018
2174,2018-02-24,Leicester,Stoke,1.0,1.0,D,2017/2018
2175,2018-02-24,Liverpool,West Ham,4.0,1.0,H,2017/2018
2176,2018-02-24,Watford,Everton,1.0,0.0,H,2017/2018
2177,2018-02-24,West Brom,Huddersfield,1.0,2.0,A,2017/2018
2178,2018-02-25,Crystal Palace,Tottenham,0.0,1.0,A,2017/2018
2179,2018-02-25,Man United,Chelsea,2.0,1.0,H,2017/2018
2180,2018-03-01,Arsenal,Man City,0.0,3.0,A,2017/2018
2181,2018-03-03,Burnley,Everton,2.0,1.0,H,2017/2018
2182,2018-03-03,Leicester,Bournemouth,1.0,1.0,D,2017/2018
2183,2018-03-03,Liverpool,Newcastle,2.0,0.0,H,2017/2018
2184,2018-03-03,Southampton,Stoke,0.0,0.0,D,2017/2018
2185,2018-03-03,Swansea,West Ham,4.0,1.0,H,2017/2018
2186,2018-03-03,Tottenham,Huddersfield,2.0,0.0,H,2017/2018
2187,2018-03-03,Watford,West Brom,1.0,0.0,H,2017/2018
2188,2018-03-04,Brighton,Arsenal,2.0,1.0,H,2017/2018
2189,2018-03-04,Man City,Chelsea,1.0,0.0,H,2017/2018
2190,2018-03-05,Crystal Palace,Man United,2.0,3.0,A,2017/2018
2191,2018-03-10,Chelsea,Crystal Palace,2.0,1.0,H,2017/2018
2192,2018-03-10,Everton,Brighton,2.0,0.0,H,2017/2018
2193,2018-03-10,Huddersfield,Swansea,0.0,0.0,D,2017/2018
2194,2018-03-10,Man United,Liverpool,2.0,1.0,H,2017/2018
2195,2018-03-10,Newcastle,Southampton,3.0,0.0,H,2017/2018
2196,2018-03-10,West Brom,Leicester,1.0,4.0,A,2017/2018
2197,2018-03-10,West Ham,Burnley,0.0,3.0,A,2017/2018
2198,2018-03-11,Arsenal,Watford,3.0,0.0,H,2017/2018
2199,2018-03-11,Bournemouth,Tottenham,1.0,4.0,A,2017/2018
2200,2018-03-12,Stoke,Man City,0.0,2.0,A,2017/2018
2201,2018-03-17,Bournemouth,West Brom,2.0,1.0,H,2017/2018
2202,2018-03-17,Huddersfield,Crystal Palace,0.0,2.0,A,2017/2018
2203,2018-03-17,Liverpool,Watford,5.0,0.0,H,2017/2018
2204,2018-03-17,Stoke,Everton,1.0,2.0,A,2017/2018
2205,2018-03-31,Brighton,Leicester,0.0,2.0,A,2017/2018
2206,2018-03-31,Crystal Palace,Liverpool,1.0,2.0,A,2017/2018
2207,2018-03-31,Everton,Man City,1.0,3.0,A,2017/2018
2208,2018-03-31,Man United,Swansea,2.0,0.0,H,2017/2018
2209,2018-03-31,Newcastle,Huddersfield,1.0,0.0,H,2017/2018
2210,2018-03-31,Watford,Bournemouth,2.0,2.0,D,2017/2018
2211,2018-03-31,West Brom,Burnley,1.0,2.0,A,2017/2018
2212,2018-03-31,West Ham,Southampton,3.0,0.0,H,2017/2018
2213,2018-04-01,Arsenal,Stoke,3.0,0.0,H,2017/2018
2214,2018-04-01,Chelsea,Tottenham,1.0,3.0,A,2017/2018
2215,2018-04-07,Bournemouth,Crystal Palace,2.0,2.0,D,2017/2018
2216,2018-04-07,Brighton,Huddersfield,1.0,1.0,D,2017/2018
2217,2018-04-07,Everton,Liverpool,0.0,0.0,D,2017/2018
2218,2018-04-07,Leicester,Newcastle,1.0,2.0,A,2017/2018
2219,2018-04-07,Man City,Man United,2.0,3.0,A,2017/2018
2220,2018-04-07,Stoke,Tottenham,1.0,2.0,A,2017/2018
2221,2018-04-07,Watford,Burnley,1.0,2.0,A,2017/2018
2222,2018-04-07,West Brom,Swansea,1.0,1.0,D,2017/2018
2223,2018-04-08,Arsenal,Southampton,3.0,2.0,H,2017/2018
2224,2018-04-08,Chelsea,West Ham,1.0,1.0,D,2017/2018
2225,2018-04-14,Burnley,Leicester,2.0,1.0,H,2017/2018
2226,2018-04-14,Crystal Palace,Brighton,3.0,2.0,H,2017/2018
2227,2018-04-14,Huddersfield,Watford,1.0,0.0,H,2017/2018
2228,2018-04-14,Liverpool,Bournemouth,3.0,0.0,H,2017/2018
2229,2018-04-14,Southampton,Chelsea,2.0,3.0,A,2017/2018
2230,2018-04-14,Swansea,Everton,1.0,1.0,D,2017/2018
2231,2018-04-14,Tottenham,Man City,1.0,3.0,A,2017/2018
2232,2018-04-15,Man United,West Brom,0.0,1.0,A,2017/2018
2233,2018-04-15,Newcastle,Arsenal,2.0,1.0,H,2017/2018
2234,2018-04-16,West Ham,Stoke,1.0,1.0,D,2017/2018
2235,2018-04-17,Brighton,Tottenham,1.0,1.0,D,2017/2018
2236,2018-04-18,Bournemouth,Man United,0.0,2.0,A,2017/2018
2237,2018-04-19,Burnley,Chelsea,1.0,2.0,A,2017/2018
2238,2018-04-19,Leicester,Southampton,0.0,0.0,D,2017/2018
2239,2018-04-21,Watford,Crystal Palace,0.0,0.0,D,2017/2018
2240,2018-04-21,West Brom,Liverpool,2.0,2.0,D,2017/2018
2241,2018-04-22,Arsenal,West Ham,4.0,1.0,H,2017/2018
2242,2018-04-22,Man City,Swansea,5.0,0.0,H,2017/2018
2243,2018-04-22,Stoke,Burnley,1.0,1.0,D,2017/2018
2244,2018-04-23,Everton,Newcastle,1.0,0.0,H,2017/2018
2245,2018-04-28,Burnley,Brighton,0.0,0.0,D,2017/2018
2246,2018-04-28,Crystal Palace,Leicester,5.0,0.0,H,2017/2018
2247,2018-04-28,Huddersfield,Everton,0.0,2.0,A,2017/2018
2248,2018-04-28,Liverpool,Stoke,0.0,0.0,D,2017/2018
2249,2018-04-28,Newcastle,West Brom,0.0,1.0,A,2017/2018
2250,2018-04-28,Southampton,Bournemouth,2.0,1.0,H,2017/2018
2251,2018-04-28,Swansea,Chelsea,0.0,1.0,A,2017/2018
2252,2018-04-29,Man United,Arsenal,2.0,1.0,H,2017/2018
2253,2018-04-29,West Ham,Man City,1.0,4.0,A,2017/2018
2254,2018-04-30,Tottenham,Watford,2.0,0.0,H,2017/2018
2255,2018-05-04,Brighton,Man United,1.0,0.0,H,2017/2018
2256,2018-05-05,Bournemouth,Swansea,1.0,0.0,H,2017/2018
2257,2018-05-05,Everton,Southampton,1.0,1.0,D,2017/2018
2258,2018-05-05,Leicester,West Ham,0.0,2.0,A,2017/2018
2259,2018-05-05,Stoke,Crystal Palace,1.0,2.0,A,2017/2018
2260,2018-05-05,Watford,Newcastle,2.0,1.0,H,2017/2018
2261,2018-05-05,West Brom,Tottenham,1.0,0.0,H,2017/2018
2262,2018-05-06,Arsenal,Burnley,5.0,0.0,H,2017/2018
2263,2018-05-06,Chelsea,Liverpool,1.0,0.0,H,2017/2018
2264,2018-05-06,Man City,Huddersfield,0.0,0.0,D,2017/2018
2265,2018-05-08,Swansea,Southampton,0.0,1.0,A,2017/2018
2266,2018-05-09,Chelsea,Huddersfield,1.0,1.0,D,2017/2018
2267,2018-05-09,Leicester,Arsenal,3.0,1.0,H,2017/2018
2268,2018-05-09,Man City,Brighton,3.0,1.0,H,2017/2018
2269,2018-05-09,Tottenham,Newcastle,1.0,0.0,H,2017/2018
2270,2018-05-10,West Ham,Man United,0.0,0.0,D,2017/2018
2271,2018-05-13,Burnley,Bournemouth,1.0,2.0,A,2017/2018
2272,2018-05-13,Crystal Palace,West Brom,2.0,0.0,H,2017/2018
2273,2018-05-13,Huddersfield,Arsenal,0.0,1.0,A,2017/2018
2274,2018-05-13,Liverpool,Brighton,4.0,0.0,H,2017/2018
2275,2018-05-13,Man United,Watford,1.0,0.0,H,2017/2018
2276,2018-05-13,Newcastle,Chelsea,3.0,0.0,H,2017/2018
2277,2018-05-13,Southampton,Man City,0.0,1.0,A,2017/2018
2278,2018-05-13,Swansea,Stoke,1.0,2.0,A,2017/2018
2279,2018-05-13,Tottenham,Leicester,5.0,4.0,H,2017/2018
2280,2018-05-13,West Ham,Everton,3.0,1.0,H,2017/2018
2281,2016-08-13,Burnley,Swansea,0.0,1.0,A,2016/2017
2282,2016-08-13,Crystal Palace,West Brom,0.0,1.0,A,2016/2017
2283,2016-08-13,Everton,Tottenham,1.0,1.0,D,2016/2017
2284,2016-08-13,Hull,Leicester,2.0,1.0,H,2016/2017
2285,2016-08-13,Man City,Sunderland,2.0,1.0,H,2016/2017
2286,2016-08-13,Middlesbrough,Stoke,1.0,1.0,D,2016/2017
2287,2016-08-13,Southampton,Watford,1.0,1.0,D,2016/2017
2288,2016-08-14,Arsenal,Liverpool,3.0,4.0,A,2016/2017
2289,2016-08-14,Bournemouth,Man United,1.0,3.0,A,2016/2017
2290,2016-08-15,Chelsea,West Ham,2.0,1.0,H,2016/2017
2291,2016-08-19,Man United,Southampton,2.0,0.0,H,2016/2017
2292,2016-08-20,Burnley,Liverpool,2.0,0.0,H,2016/2017
2293,2016-08-20,Leicester,Arsenal,0.0,0.0,D,2016/2017
2294,2016-08-20,Stoke,Man City,1.0,4.0,A,2016/2017
2295,2016-08-20,Swansea,Hull,0.0,2.0,A,2016/2017
2296,2016-08-20,Tottenham,Crystal Palace,1.0,0.0,H,2016/2017
2297,2016-08-20,Watford,Chelsea,1.0,2.0,A,2016/2017
2298,2016-08-20,West Brom,Everton,1.0,2.0,A,2016/2017
2299,2016-08-21,Sunderland,Middlesbrough,1.0,2.0,A,2016/2017
2300,2016-08-21,West Ham,Bournemouth,1.0,0.0,H,2016/2017
2301,2016-08-27,Chelsea,Burnley,3.0,0.0,H,2016/2017
2302,2016-08-27,Crystal Palace,Bournemouth,1.0,1.0,D,2016/2017
2303,2016-08-27,Everton,Stoke,1.0,0.0,H,2016/2017
2304,2016-08-27,Hull,Man United,0.0,1.0,A,2016/2017
2305,2016-08-27,Leicester,Swansea,2.0,1.0,H,2016/2017
2306,2016-08-27,Southampton,Sunderland,1.0,1.0,D,2016/2017
2307,2016-08-27,Tottenham,Liverpool,1.0,1.0,D,2016/2017
2308,2016-08-27,Watford,Arsenal,1.0,3.0,A,2016/2017
2309,2016-08-28,Man City,West Ham,3.0,1.0,H,2016/2017
2310,2016-08-28,West Brom,Middlesbrough,0.0,0.0,D,2016/2017
2311,2016-09-10,Arsenal,Southampton,2.0,1.0,H,2016/2017
2312,2016-09-10,Bournemouth,West Brom,1.0,0.0,H,2016/2017
2313,2016-09-10,Burnley,Hull,1.0,1.0,D,2016/2017
2314,2016-09-10,Liverpool,Leicester,4.0,1.0,H,2016/2017
2315,2016-09-10,Man United,Man City,1.0,2.0,A,2016/2017
2316,2016-09-10,Middlesbrough,Crystal Palace,1.0,2.0,A,2016/2017
2317,2016-09-10,Stoke,Tottenham,0.0,4.0,A,2016/2017
2318,2016-09-10,West Ham,Watford,2.0,4.0,A,2016/2017
2319,2016-09-11,Swansea,Chelsea,2.0,2.0,D,2016/2017
2320,2016-09-12,Sunderland,Everton,0.0,3.0,A,2016/2017
2321,2016-09-16,Chelsea,Liverpool,1.0,2.0,A,2016/2017
2322,2016-09-17,Everton,Middlesbrough,3.0,1.0,H,2016/2017
2323,2016-09-17,Hull,Arsenal,1.0,4.0,A,2016/2017
2324,2016-09-17,Leicester,Burnley,3.0,0.0,H,2016/2017
2325,2016-09-17,Man City,Bournemouth,4.0,0.0,H,2016/2017
2326,2016-09-17,West Brom,West Ham,4.0,2.0,H,2016/2017
2327,2016-09-18,Crystal Palace,Stoke,4.0,1.0,H,2016/2017
2328,2016-09-18,Southampton,Swansea,1.0,0.0,H,2016/2017
2329,2016-09-18,Tottenham,Sunderland,1.0,0.0,H,2016/2017
2330,2016-09-18,Watford,Man United,3.0,1.0,H,2016/2017
2331,2016-09-24,Arsenal,Chelsea,3.0,0.0,H,2016/2017
2332,2016-09-24,Bournemouth,Everton,1.0,0.0,H,2016/2017
2333,2016-09-24,Liverpool,Hull,5.0,1.0,H,2016/2017
2334,2016-09-24,Man United,Leicester,4.0,1.0,H,2016/2017
2335,2016-09-24,Middlesbrough,Tottenham,1.0,2.0,A,2016/2017
2336,2016-09-24,Stoke,West Brom,1.0,1.0,D,2016/2017
2337,2016-09-24,Sunderland,Crystal Palace,2.0,3.0,A,2016/2017
2338,2016-09-24,Swansea,Man City,1.0,3.0,A,2016/2017
2339,2016-09-25,West Ham,Southampton,0.0,3.0,A,2016/2017
2340,2016-09-26,Burnley,Watford,2.0,0.0,H,2016/2017
2341,2016-09-30,Everton,Crystal Palace,1.0,1.0,D,2016/2017
2342,2016-10-01,Hull,Chelsea,0.0,2.0,A,2016/2017
2343,2016-10-01,Sunderland,West Brom,1.0,1.0,D,2016/2017
2344,2016-10-01,Swansea,Liverpool,1.0,2.0,A,2016/2017
2345,2016-10-01,Watford,Bournemouth,2.0,2.0,D,2016/2017
2346,2016-10-01,West Ham,Middlesbrough,1.0,1.0,D,2016/2017
2347,2016-10-02,Burnley,Arsenal,0.0,1.0,A,2016/2017
2348,2016-10-02,Leicester,Southampton,0.0,0.0,D,2016/2017
2349,2016-10-02,Man United,Stoke,1.0,1.0,D,2016/2017
2350,2016-10-02,Tottenham,Man City,2.0,0.0,H,2016/2017
2351,2016-10-15,Arsenal,Swansea,3.0,2.0,H,2016/2017
2352,2016-10-15,Bournemouth,Hull,6.0,1.0,H,2016/2017
2353,2016-10-15,Chelsea,Leicester,3.0,0.0,H,2016/2017
2354,2016-10-15,Crystal Palace,West Ham,0.0,1.0,A,2016/2017
2355,2016-10-15,Man City,Everton,1.0,1.0,D,2016/2017
2356,2016-10-15,Stoke,Sunderland,2.0,0.0,H,2016/2017
2357,2016-10-15,West Brom,Tottenham,1.0,1.0,D,2016/2017
2358,2016-10-16,Middlesbrough,Watford,0.0,1.0,A,2016/2017
2359,2016-10-16,Southampton,Burnley,3.0,1.0,H,2016/2017
2360,2016-10-17,Liverpool,Man United,0.0,0.0,D,2016/2017
2361,2016-10-22,Arsenal,Middlesbrough,0.0,0.0,D,2016/2017
2362,2016-10-22,Bournemouth,Tottenham,0.0,0.0,D,2016/2017
2363,2016-10-22,Burnley,Everton,2.0,1.0,H,2016/2017
2364,2016-10-22,Hull,Stoke,0.0,2.0,A,2016/2017
2365,2016-10-22,Leicester,Crystal Palace,3.0,1.0,H,2016/2017
2366,2016-10-22,Liverpool,West Brom,2.0,1.0,H,2016/2017
2367,2016-10-22,Swansea,Watford,0.0,0.0,D,2016/2017
2368,2016-10-22,West Ham,Sunderland,1.0,0.0,H,2016/2017
2369,2016-10-23,Chelsea,Man United,4.0,0.0,H,2016/2017
2370,2016-10-23,Man City,Southampton,1.0,1.0,D,2016/2017
2371,2016-10-29,Crystal Palace,Liverpool,2.0,4.0,A,2016/2017
2372,2016-10-29,Man United,Burnley,0.0,0.0,D,2016/2017
2373,2016-10-29,Middlesbrough,Bournemouth,2.0,0.0,H,2016/2017
2374,2016-10-29,Sunderland,Arsenal,1.0,4.0,A,2016/2017
2375,2016-10-29,Tottenham,Leicester,1.0,1.0,D,2016/2017
2376,2016-10-29,Watford,Hull,1.0,0.0,H,2016/2017
2377,2016-10-29,West Brom,Man City,0.0,4.0,A,2016/2017
2378,2016-10-30,Everton,West Ham,2.0,0.0,H,2016/2017
2379,2016-10-30,Southampton,Chelsea,0.0,2.0,A,2016/2017
2380,2016-10-31,Stoke,Swansea,3.0,1.0,H,2016/2017
2381,2016-11-05,Bournemouth,Sunderland,1.0,2.0,A,2016/2017
2382,2016-11-05,Burnley,Crystal Palace,3.0,2.0,H,2016/2017
2383,2016-11-05,Chelsea,Everton,5.0,0.0,H,2016/2017
2384,2016-11-05,Man City,Middlesbrough,1.0,1.0,D,2016/2017
2385,2016-11-05,West Ham,Stoke,1.0,1.0,D,2016/2017
2386,2016-11-06,Arsenal,Tottenham,1.0,1.0,D,2016/2017
2387,2016-11-06,Hull,Southampton,2.0,1.0,H,2016/2017
2388,2016-11-06,Leicester,West Brom,1.0,2.0,A,2016/2017
2389,2016-11-06,Liverpool,Watford,6.0,1.0,H,2016/2017
2390,2016-11-06,Swansea,Man United,1.0,3.0,A,2016/2017
2391,2016-11-19,Crystal Palace,Man City,1.0,2.0,A,2016/2017
2392,2016-11-19,Everton,Swansea,1.0,1.0,D,2016/2017
2393,2016-11-19,Man United,Arsenal,1.0,1.0,D,2016/2017
2394,2016-11-19,Southampton,Liverpool,0.0,0.0,D,2016/2017
2395,2016-11-19,Stoke,Bournemouth,0.0,1.0,A,2016/2017
2396,2016-11-19,Sunderland,Hull,3.0,0.0,H,2016/2017
2397,2016-11-19,Tottenham,West Ham,3.0,2.0,H,2016/2017
2398,2016-11-19,Watford,Leicester,2.0,1.0,H,2016/2017
2399,2016-11-20,Middlesbrough,Chelsea,0.0,1.0,A,2016/2017
2400,2016-11-21,West Brom,Burnley,4.0,0.0,H,2016/2017
2401,2016-11-26,Burnley,Man City,1.0,2.0,A,2016/2017
2402,2016-11-26,Chelsea,Tottenham,2.0,1.0,H,2016/2017
2403,2016-11-26,Hull,West Brom,1.0,1.0,D,2016/2017
2404,2016-11-26,Leicester,Middlesbrough,2.0,2.0,D,2016/2017
2405,2016-11-26,Liverpool,Sunderland,2.0,0.0,H,2016/2017
2406,2016-11-26,Swansea,Crystal Palace,5.0,4.0,H,2016/2017
2407,2016-11-27,Arsenal,Bournemouth,3.0,1.0,H,2016/2017
2408,2016-11-27,Man United,West Ham,1.0,1.0,D,2016/2017
2409,2016-11-27,Southampton,Everton,1.0,0.0,H,2016/2017
2410,2016-11-27,Watford,Stoke,0.0,1.0,A,2016/2017
2411,2016-12-03,Crystal Palace,Southampton,3.0,0.0,H,2016/2017
2412,2016-12-03,Man City,Chelsea,1.0,3.0,A,2016/2017
2413,2016-12-03,Stoke,Burnley,2.0,0.0,H,2016/2017
2414,2016-12-03,Sunderland,Leicester,2.0,1.0,H,2016/2017
2415,2016-12-03,Tottenham,Swansea,5.0,0.0,H,2016/2017
2416,2016-12-03,West Brom,Watford,3.0,1.0,H,2016/2017
2417,2016-12-03,West Ham,Arsenal,1.0,5.0,A,2016/2017
2418,2016-12-04,Bournemouth,Liverpool,4.0,3.0,H,2016/2017
2419,2016-12-04,Everton,Man United,1.0,1.0,D,2016/2017
2420,2016-12-05,Middlesbrough,Hull,1.0,0.0,H,2016/2017
2421,2016-12-10,Arsenal,Stoke,3.0,1.0,H,2016/2017
2422,2016-12-10,Burnley,Bournemouth,3.0,2.0,H,2016/2017
2423,2016-12-10,Hull,Crystal Palace,3.0,3.0,D,2016/2017
2424,2016-12-10,Leicester,Man City,4.0,2.0,H,2016/2017
2425,2016-12-10,Swansea,Sunderland,3.0,0.0,H,2016/2017
2426,2016-12-10,Watford,Everton,3.0,2.0,H,2016/2017
2427,2016-12-11,Chelsea,West Brom,1.0,0.0,H,2016/2017
2428,2016-12-11,Liverpool,West Ham,2.0,2.0,D,2016/2017
2429,2016-12-11,Man United,Tottenham,1.0,0.0,H,2016/2017
2430,2016-12-11,Southampton,Middlesbrough,1.0,0.0,H,2016/2017
2431,2016-12-13,Bournemouth,Leicester,1.0,0.0,H,2016/2017
2432,2016-12-13,Everton,Arsenal,2.0,1.0,H,2016/2017
2433,2016-12-14,Crystal Palace,Man United,1.0,2.0,A,2016/2017
2434,2016-12-14,Man City,Watford,2.0,0.0,H,2016/2017
2435,2016-12-14,Middlesbrough,Liverpool,0.0,3.0,A,2016/2017
2436,2016-12-14,Stoke,Southampton,0.0,0.0,D,2016/2017
2437,2016-12-14,Sunderland,Chelsea,0.0,1.0,A,2016/2017
2438,2016-12-14,Tottenham,Hull,3.0,0.0,H,2016/2017
2439,2016-12-14,West Brom,Swansea,3.0,1.0,H,2016/2017
2440,2016-12-14,West Ham,Burnley,1.0,0.0,H,2016/2017
2441,2016-12-17,Crystal Palace,Chelsea,0.0,1.0,A,2016/2017
2442,2016-12-17,Middlesbrough,Swansea,3.0,0.0,H,2016/2017
2443,2016-12-17,Stoke,Leicester,2.0,2.0,D,2016/2017
2444,2016-12-17,Sunderland,Watford,1.0,0.0,H,2016/2017
2445,2016-12-17,West Brom,Man United,0.0,2.0,A,2016/2017
2446,2016-12-17,West Ham,Hull,1.0,0.0,H,2016/2017
2447,2016-12-18,Bournemouth,Southampton,1.0,3.0,A,2016/2017
2448,2016-12-18,Man City,Arsenal,2.0,1.0,H,2016/2017
2449,2016-12-18,Tottenham,Burnley,2.0,1.0,H,2016/2017
2450,2016-12-19,Everton,Liverpool,0.0,1.0,A,2016/2017
2451,2016-12-26,Arsenal,West Brom,1.0,0.0,H,2016/2017
2452,2016-12-26,Burnley,Middlesbrough,1.0,0.0,H,2016/2017
2453,2016-12-26,Chelsea,Bournemouth,3.0,0.0,H,2016/2017
2454,2016-12-26,Hull,Man City,0.0,3.0,A,2016/2017
2455,2016-12-26,Leicester,Everton,0.0,2.0,A,2016/2017
2456,2016-12-26,Man United,Sunderland,3.0,1.0,H,2016/2017
2457,2016-12-26,Swansea,West Ham,1.0,4.0,A,2016/2017
2458,2016-12-26,Watford,Crystal Palace,1.0,1.0,D,2016/2017
2459,2016-12-27,Liverpool,Stoke,4.0,1.0,H,2016/2017
